ID,time,length,neonates,f1_treatment,lifespan,DL,cum.n
95,58,4.478,10,mean,108,0.011,221
95,61,4.489,12,mean,108,0.11,233
95,65,4.599,11,mean,108,0.071,244
95,69,4.67,21,mean,108,0.061,265
95,73,4.731,16,mean,108,0.069,281
95,77,4.8,9,mean,108,0.101,290
95,81,4.901,20,mean,108,0.05,310
95,85,4.951,17,mean,108,0.04,327
95,91,4.991,8,mean,108,0.129,335
95,95,5.12,12,mean,108,0.15,347
95,107,5.27,2,mean,108,NA,349
98,0,0.9,0,high,62,2.002,0
98,8,2.902,8,high,62,0.0715,8
98,11,2.9735,14,high,62,0.0715,22
98,13,3.045,17,high,62,0.088,39
98,16,3.133,14,high,62,0.131,53
98,18,3.264,9,high,62,0.092,62
98,21,3.356,20,high,62,0.0745,82
98,23,3.4305,9,high,62,0.0745,91
98,26,3.505,20,high,62,0.102,111
98,29,3.607,7,high,62,0.005,118
98,36,3.612,11,high,62,0.1,129
98,39,3.712,10,high,62,0.1,139
98,42,3.812,7,high,62,0.1,146
98,45,3.912,16,high,62,0.087,162
98,47,3.999,21,high,62,0.2,183
98,50,4.199,18,high,62,0.1,201
98,53,4.299,15,high,62,0.1,216
98,56,4.399,14,high,62,0.045,230
98,58,4.444,24,high,62,0.096,254
98,61,4.54,7,high,62,NA,261
101,0,1.077,0,high,63,1.633,0
101,7,2.71,8,high,63,0.332,8
101,10,3.042,10,high,63,0.036,18
101,12,3.078,16,high,63,0.2,34
101,15,3.278,13,high,63,0.099,47
101,18,3.377,10,high,63,0.09,57
101,21,3.467,21,high,63,0.057,78
101,23,3.524,9,high,63,0.057,87
101,26,3.581,24,high,63,0.12,111
101,36,3.701,3,high,63,0.088,114
101,38,3.789,10,high,63,0.062,124
101,40,3.851,15,high,63,0.091,139
101,42,3.942,10,high,63,0.178,149
101,44,4.12,22,high,63,0.092,171
101,47,4.212,12,high,63,0.1,183
101,50,4.312,13,high,63,0.099,196
101,53,4.411,15,high,63,0.078,211
101,55,4.489,22,high,63,0.045,233
101,57,4.534,17,high,63,NA,250
104,0,1.072,0,high,68,1.658,0
104,7,2.73,9,high,68,0.213,9
104,10,2.943,13,high,68,0.23,22
104,12,3.173,18,high,68,0.125,40
104,15,3.298,18,high,68,0.078,58
104,19,3.376,4,high,68,0.075,62
104,21,3.451,19,high,68,0.006,81
104,23,3.457,12,high,68,0.077,93
104,27,3.534,22,high,68,0.0025,115
104,29,3.5365,3,high,68,0.0795,118
104,32,3.616,5,high,68,0.096,123
104,35,3.712,17,high,68,0.1,140
104,38,3.812,5,high,68,0.1,145
104,41,3.912,4,high,68,0.2,149
104,44,4.112,5,high,68,0.099,154
104,47,4.211,21,high,68,0.109,175
104,50,4.32,4,high,68,0.069,179
104,52,4.389,14,high,68,0.1,193
104,55,4.489,10,high,68,0.1,203
104,58,4.589,23,high,68,0.078,226
104,60,4.667,22,high,68,0.112,248
104,64,4.779,6,high,68,0.11,254
104,66,4.889,5,high,68,0.033,259
104,68,4.922,1,high,68,NA,260
107,0,0.925,0,low,96,2.178,0
107,14,3.103,12,low,96,0.073,12
107,19,3.176,17,low,96,0.007,29
107,23,3.183,19,low,96,0.052,48
107,28,3.235,23,low,96,0.129,71
107,34,3.364,27,low,96,0.056,98
107,38,3.42,26,low,96,0.046,124
107,44,3.466,16,low,96,0.105,140
107,49,3.571,34,low,96,0.05,174
107,54,3.621,35,low,96,0.05,209
107,59,3.671,31,low,96,0.111,240
107,64,3.782,23,low,96,0.019,263
107,76,3.801,16,low,96,0.109,279
107,83,3.91,33,low,96,0.091,312
107,89,4.001,21,low,96,NA,333
118,0,0.977,0,mean,45,1.986,0
118,9,2.963,13,mean,45,0.077,13
118,11,3.04,20,mean,45,0.204,33
118,14,3.244,26,mean,45,0.118,59
118,18,3.362,18,mean,45,0.14,77
118,20,3.502,28,mean,45,0.1085,105
118,30,3.6105,26,mean,45,0.1085,131
118,34,3.719,25,mean,45,0.112,156
118,38,3.831,20,mean,45,0.1,176
118,41,3.931,15,mean,45,NA,191
121,0,0.974,0,high,23,1.657,0
121,7,2.631,11,high,23,0.238,11
121,10,2.869,8,high,23,0.258,19
121,12,3.127,14,high,23,0.235,33
121,17,3.362,18,high,23,NA,51
124,0,0.944,0,var,75,1.791,0
124,9,2.735,7,var,75,0.459,7
124,13,3.194,22,var,75,0.129,29
124,16,3.323,16,var,75,0.129,45
124,19,3.452,10,var,75,0.009,55
124,22,3.461,24,var,75,0.194,79
124,24,3.655,30,var,75,0.041,109
124,26,3.696,30,var,75,0.041,139
124,29,3.737,11,var,75,0.073,150
124,33,3.81,27,var,75,0.001,177
124,36,3.811,15,var,75,0.11,192
124,40,3.921,7,var,75,0.199,199
124,43,4.12,9,var,75,0.1,208
124,47,4.22,12,var,75,0.114,220
124,51,4.334,13,var,75,0.133,233
124,55,4.467,16,var,75,0.131,249
124,59,4.598,7,var,75,0.101,256
124,63,4.699,18,var,75,0.1,274
124,66,4.799,23,var,75,NA,297
136,0,0.892,0,low,137,1.9565,0
136,16,2.8485,14,low,137,0.2875,14
136,19,3.136,20,low,137,0.01,34
136,28,3.146,17,low,137,0.149,51
136,34,3.295,14,low,137,0.104,65
136,39,3.399,25,low,137,0.113,90
136,44,3.512,29,low,137,0.2,119
136,50,3.712,5,low,137,0.133,124
136,56,3.845,37,low,137,0.143,161
136,61,3.988,28,low,137,0.182,189
136,67,4.17,21,low,137,0.12,210
136,73,4.29,28,low,137,0.111,238
136,79,4.401,28,low,137,0.133,266
136,83,4.534,28,low,137,0.165,294
136,90,4.699,20,low,137,0.122,314
136,99,4.821,13,low,137,0.113,327
136,103,4.934,12,low,137,0.272,339
136,114,5.206,17,low,137,0.114,356
136,121,5.32,5,low,137,0.06,361
136,126,5.38,19,low,137,0.03,380
136,134,5.41,3,low,137,NA,383
139,0,0.84,0,var,66,1.834,0
139,9,2.674,8,var,66,0.371,8
139,13,3.045,19,var,66,0.298,27
139,19,3.343,8,var,66,0.136,35
139,21,3.479,25,var,66,0.001,60
139,23,3.48,22,var,66,0.076,82
139,25,3.556,22,var,66,0.001,104
139,27,3.557,22,var,66,0.001,126
139,29,3.558,10,var,66,0.078,136
139,32,3.636,24,var,66,0.039,160
139,36,3.675,12,var,66,0.09,172
139,39,3.765,28,var,66,0.112,200
139,43,3.877,11,var,66,0.098,211
139,46,3.975,23,var,66,0.233,234
139,50,4.208,8,var,66,0.11,242
139,54,4.318,21,var,66,0.102,263
139,57,4.42,13,var,66,0.183,276
139,62,4.603,6,var,66,NA,282
145,0,0.856,0,var,59,1.907,0
145,9,2.763,6,var,59,0.281,6
145,13,3.044,20,var,59,0.149,26
145,16,3.193,14,var,59,0.149,40
145,19,3.342,8,var,59,0.103,48
145,22,3.445,24,var,59,0.0945,72
145,24,3.5395,29,var,59,0.04725,101
145,28,3.58675,29,var,59,0.04725,130
145,31,3.634,8,var,59,0.035,138
145,34,3.669,23,var,59,0.071,161
145,38,3.74,19,var,59,0.048,180
145,41,3.788,26,var,59,0.11,206
145,45,3.898,11,var,59,0.1,217
145,48,3.998,15,var,59,0.189,232
145,53,4.187,7,var,59,0.107,239
145,57,4.294,4,var,59,NA,243
148,0,0.878,0,low,112,1.986,0
148,16,2.864,14,low,112,0.081,14
148,20,2.945,16,low,112,0.168,30
148,26,3.113,8,low,112,0.168,38
148,31,3.281,22,low,112,0.174,60
148,37,3.455,24,low,112,0.112,84
148,46,3.567,18,low,112,0.021,102
148,52,3.588,28,low,112,0.101,130
148,56,3.689,28,low,112,0.121,158
148,63,3.81,19,low,112,0.16,177
148,68,3.97,26,low,112,0.15,203
148,74,4.12,21,low,112,0.118,224
148,80,4.238,32,low,112,0.15,256
148,86,4.388,27,low,112,0.121,283
148,92,4.509,20,low,112,0.136,303
148,98,4.645,16,low,112,0.162,319
148,104,4.807,14,low,112,0.203,333
148,109,5.01,13,low,112,NA,346
151,0,0.878,0,low,122,2.083,0
151,16,2.961,12,low,122,0.083,12
151,20,3.044,18,low,122,0.255,30
151,25,3.299,8,low,122,0.255,38
151,31,3.554,22,low,122,0.047,60
151,37,3.601,21,low,122,0.111,81
151,42,3.712,6,low,122,0.006,87
151,48,3.718,27,low,122,0.138,114
151,54,3.856,31,low,122,0.134,145
151,58,3.99,22,low,122,0.19,167
151,64,4.18,11,low,122,0.11,178
151,70,4.29,20,low,122,0.088,198
151,76,4.378,27,low,122,0.123,225
151,82,4.501,31,low,122,0.155,256
151,88,4.656,23,low,122,0.143,279
151,94,4.799,12,low,122,0.013,291
151,101,4.812,26,low,122,0.164,317
151,105,4.976,13,low,122,0.231,330
151,112,5.207,20,low,122,0.069,350
151,117,5.276,21,low,122,NA,371
154,0,0.825,0,mean,103,2.091,0
154,10,2.916,10,mean,103,0.054,10
154,12,2.97,4,mean,103,0.331,14
154,14,3.301,23,mean,103,0.103,37
154,17,3.404,18,mean,103,0.002,55
154,20,3.406,12,mean,103,0.004,67
154,23,3.41,15,mean,103,0.101,82
154,26,3.511,12,mean,103,0.0705,94
154,29,3.5815,11,mean,103,0.0705,105
154,32,3.652,19,mean,103,0.094,124
154,36,3.746,24,mean,103,0.073,148
154,39,3.819,22,mean,103,0.131,170
154,43,3.95,3,mean,103,0.248,173
154,46,4.198,12,mean,103,0.1,185
154,49,4.298,12,mean,103,0.101,197
154,53,4.399,13,mean,103,0.1,210
154,56,4.499,17,mean,103,0.106,227
154,60,4.605,12,mean,103,0.14,239
154,64,4.745,12,mean,103,0.1,251
154,67,4.845,15,mean,103,0.154,266
154,71,4.999,7,mean,103,0.199,273
154,75,5.198,21,mean,103,0.025,294
154,80,5.223,14,mean,103,0.123,308
154,84,5.346,9,mean,103,0.104,317
154,88,5.45,15,mean,103,0.051,332
154,92,5.501,16,mean,103,0.075,348
154,98,5.576,16,mean,103,0.025,364
154,102,5.601,5,mean,103,NA,369
157,0,0.888,0,mean,48,1.949,0
157,9,2.837,9,mean,48,0.213,9
157,11,3.05,15,mean,48,0.166,24
157,14,3.216,24,mean,48,0.105,48
157,17,3.321,22,mean,48,0.31,70
157,20,3.631,23,mean,48,0.039,93
157,23,3.67,20,mean,48,0.0755,113
157,28,3.7455,4,mean,48,0.0755,117
157,30,3.821,18,mean,48,0.044,135
157,33,3.865,13,mean,48,0.008,148
157,37,3.873,13,mean,48,0.107,161
157,41,3.98,3,mean,48,0.2,164
157,44,4.18,11,mean,48,0.11,175
157,48,4.29,5,mean,48,NA,180
160,0,0.868,0,mean,64,2.21,0
160,10,3.078,14,mean,64,0.22,14
160,13,3.298,25,mean,64,0.0245,39
160,16,3.3225,22,mean,64,0.0245,61
160,19,3.347,18,mean,64,0.065,79
160,22,3.412,9,mean,64,0.1,88
160,25,3.512,14,mean,64,0.1,102
160,28,3.612,19,mean,64,0.066,121
160,30,3.678,16,mean,64,0.066,137
160,32,3.744,18,mean,64,0.001,155
160,35,3.745,27,mean,64,0.165,182
160,45,3.91,18,mean,64,0.28,200
160,48,4.19,17,mean,64,0.121,217
160,52,4.311,14,mean,64,0.101,231
160,55,4.412,15,mean,64,0.192,246
160,59,4.604,4,mean,64,NA,250
163,0,0.88,0,high,36,1.929,0
163,9,2.809,10,high,36,0.071,10
163,11,2.88,13,high,36,0.32,23
163,13,3.2,17,high,36,0.089,40
163,16,3.289,18,high,36,0.089,58
163,19,3.378,18,high,36,0.003,76
163,22,3.381,3,high,36,0.18,79
163,24,3.561,8,high,36,0.0475,87
163,27,3.6085,9,high,36,0.0475,96
163,33,3.656,7,high,36,0.002,103
163,36,3.658,9,high,36,NA,112
166,0,0.814,0,high,21,1.815,0
166,7,2.629,9,high,21,0.355,9
166,9,2.984,13,high,21,0.075,22
166,12,3.059,17,high,21,0.17,39
166,14,3.229,16,high,21,0.178,55
166,20,3.407,20,high,21,0.054,75
166,22,3.461,17,high,21,0.083,92
166,26,3.544,9,high,21,0.083,101
166,29,3.627,11,high,21,0.0675,112
166,32,3.6945,21,high,21,0.0675,133
166,38,3.762,11,high,21,0.118,144
166,44,3.88,12,high,21,0.11,156
166,47,3.99,14,high,21,0.209,170
166,50,4.199,10,high,21,NA,180
169,0,0.854,0,high,41,1.897,0
169,9,2.751,13,high,41,0.13,13
169,11,2.881,10,high,41,0.312,23
169,13,3.193,17,high,41,0.054,40
169,16,3.247,19,high,41,0.078,59
169,19,3.325,22,high,41,0.068,81
169,21,3.393,7,high,41,0.063,88
169,24,3.456,9,high,41,0.104,97
169,26,3.56,12,high,41,0.104,109
169,29,3.664,13,high,41,0.038,122
169,32,3.702,21,high,41,0.038,143
169,35,3.74,3,high,41,0.062,146
169,38,3.802,11,high,41,NA,157
172,0,0.999,0,low,97,1.047375,0
172,11,2.046375,17,low,97,0.953625,17
172,14,3,24,low,97,0.09375,41
172,18,3.09375,27,low,97,0.25425,68
172,24,3.348,3,low,97,0.15,71
172,35,3.498,5,low,97,0.112,76
172,40,3.61,26,low,97,0.2,102
172,45,3.81,21,low,97,0.15,123
172,51,3.96,19,low,97,0.16,142
172,57,4.12,15,low,97,0.1,157
172,62,4.22,29,low,97,0.13,186
172,68,4.35,25,low,97,0.127,211
172,73,4.477,27,low,97,0.112,238
172,79,4.589,29,low,97,NA,267
175,0,0.991,0,var,92,0.819,0
175,13,1.81,7,var,92,1.181,7
175,15,2.991,10,var,92,0.218,17
175,19,3.209,18,var,92,0.1535,35
175,22,3.3625,8,var,92,0.1075,43
175,26,3.47,7,var,92,0.2025,50
175,30,3.6725,27,var,92,0.2025,77
175,34,3.875,5,var,92,0.101,82
175,37,3.976,10,var,92,0.144,92
175,40,4.12,13,var,92,0.13,105
175,44,4.25,9,var,92,0.08,114
175,48,4.33,18,var,92,0.103,132
175,51,4.433,10,var,92,0.1,142
175,54,4.533,23,var,92,0.144,165
175,58,4.677,30,var,92,0.121,195
175,62,4.798,26,var,92,0.105,221
175,66,4.903,6,var,92,0.2,227
175,70,5.103,9,var,92,0.109,236
175,73,5.212,17,var,92,0.138,253
175,78,5.35,12,var,92,0.04,265
175,83,5.39,25,var,92,0.01,290
175,93,5.4,4,var,92,NA,294
177,0,0.951,0,var,81,1.029,0
177,12,1.98,8,var,81,0.91,8
177,15,2.89,17,var,81,0.32,25
177,19,3.21,13,var,81,0.29,38
177,22,3.5,12,var,81,0.02,50
177,25,3.52,10,var,81,0.03,60
177,29,3.55,16,var,81,0.05,76
177,31,3.6,12,var,81,0.04,88
177,35,3.64,14,var,81,0.14,102
177,39,3.78,15,var,81,0.1,117
177,42,3.88,20,var,81,0.1,137
177,44,3.98,26,var,81,0.11,163
177,46,4.09,13,var,81,0.038,176
177,50,4.128,12,var,81,0.1,188
177,53,4.228,21,var,81,0.128,209
177,57,4.356,25,var,81,0.099,234
177,60,4.455,21,var,81,0.145,255
177,64,4.6,6,var,81,0.156,261
177,69,4.756,6,var,81,0.147,267
177,77,4.903,11,var,81,0.295,278
177,81,5.198,10,var,81,NA,288
179,0,0.881,0,var,53,0.989,0
179,12,1.87,5,var,53,0.91,5
179,15,2.78,10,var,53,0.11,15
179,19,2.89,15,var,53,0.435,30
179,22,3.325,24,var,53,0.12,54
179,26,3.445,4,var,53,0.215,58
179,30,3.66,25,var,53,0.215,83
179,32,3.875,20,var,53,0.112,103
179,36,3.987,8,var,53,0.133,111
179,40,4.12,21,var,53,0.13,132
179,44,4.25,31,var,53,0.05,163
179,47,4.3,6,var,53,0.101,169
179,51,4.401,9,var,53,0.1,178
179,54,4.501,23,var,53,NA,201
182,0,1.001,0,low,121,1.087,0
182,12,2.088,8,low,121,1.087,8
182,15,3.175,17,low,121,0.075,25
182,21,3.25,24,low,121,0.075,49
182,25,3.325,28,low,121,0.142,77
182,31,3.467,11,low,121,0.123,88
182,37,3.59,21,low,121,0.13,109
182,43,3.72,27,low,121,0.16,136
182,47,3.88,17,low,121,0.06,153
182,49,3.94,17,low,121,0.16,170
182,54,4.1,17,low,121,0.12,187
182,60,4.22,10,low,121,0.181,197
182,67,4.401,19,low,121,0.122,216
182,72,4.523,23,low,121,0.18,239
182,79,4.703,24,low,121,0.109,263
182,83,4.812,30,low,121,0.187,293
182,90,4.999,7,low,121,0.162,300
182,95,5.161,27,low,121,0.1,327
182,101,5.261,18,low,121,0.059,345
182,106,5.32,23,low,121,NA,368
185,0,0.967,0,low,109,1.11025,0
185,14,2.07725,5,low,109,1.11025,5
185,17,3.1875,15,low,109,0.19375,20
185,23,3.38125,24,low,109,0.19375,44
185,27,3.575,27,low,109,0.114,71
185,33,3.689,16,low,109,0.121,87
185,39,3.81,17,low,109,0.12,104
185,44,3.93,17,low,109,0.19,121
185,49,4.12,37,low,109,0.1,158
185,54,4.22,29,low,109,0.1,187
185,61,4.32,13,low,109,0.07,200
185,63,4.39,12,low,109,0.189,212
185,77,4.579,22,low,109,0.12,234
185,83,4.699,22,low,109,0.132,256
185,89,4.831,13,low,109,0.179,269
185,99,5.01,23,low,109,NA,292
188,0,0.887,0,mean,36,0.875125,0
188,15,1.762125,14,mean,36,0.875125,14
188,18,2.63725,16,mean,36,0.375125,30
188,21,3.012375,4,mean,36,0.375125,34
188,25,3.3875,5,mean,36,0.0355,39
188,27,3.423,16,mean,36,0.25725,55
188,30,3.68025,29,mean,36,0.25725,84
188,32,3.9375,18,mean,36,NA,102
191,0,1.001,0,mean,102,1.086,0
191,12,2.087,9,mean,102,0.911,9
191,15,2.998,17,mean,102,0.1885,26
191,18,3.1865,14,mean,102,0.1885,40
191,22,3.375,3,mean,102,0.1,43
191,25,3.475,5,mean,102,0.1,48
191,28,3.575,19,mean,102,0.097,67
191,31,3.672,8,mean,102,0.118,75
191,35,3.79,10,mean,102,0.1,85
191,38,3.89,17,mean,102,0.21,102
191,42,4.1,10,mean,102,0.11,112
191,46,4.21,19,mean,102,0.121,131
191,50,4.331,16,mean,102,0.136,147
191,54,4.467,9,mean,102,0.122,156
191,58,4.589,11,mean,102,0.109,167
191,62,4.698,23,mean,102,0.153,190
191,67,4.851,22,mean,102,0.162,212
191,72,5.013,13,mean,102,0.201,225
191,82,5.214,16,mean,102,0.108,241
191,86,5.322,22,mean,102,0.066,263
191,92,5.388,14,mean,102,0.022,277
191,97,5.41,5,mean,102,NA,282
194,0,0.956,0,mean,96,1.234,0
194,12,2.19,4,mean,96,0.801,4
194,15,2.991,12,mean,96,0.209,16
194,20,3.2,18,mean,96,0.10625,34
194,24,3.30625,32,mean,96,0.09175,66
194,26,3.398,21,mean,96,0.112,87
194,30,3.51,4,mean,96,0.1,91
194,33,3.61,19,mean,96,0.12,110
194,37,3.73,11,mean,96,0.1,121
194,40,3.83,7,mean,96,0.12,128
194,45,3.95,25,mean,96,0.14,153
194,48,4.09,16,mean,96,0.115,169
194,53,4.205,5,mean,96,0.1,174
194,56,4.305,25,mean,96,0.13,199
194,60,4.435,29,mean,96,0.12,228
194,65,4.555,9,mean,96,0.166,237
194,71,4.721,16,mean,96,0.182,253
194,75,4.903,5,mean,96,0.209,258
194,79,5.112,15,mean,96,0.175,273
194,84,5.287,23,mean,96,0.014,296
194,88,5.301,16,mean,96,NA,312
197,0,0.899,0,high,25,1.726,0
197,10,2.625,5,high,25,0.476,5
197,12,3.101,13,high,25,0.1,18
197,15,3.201,10,high,25,0.1,28
197,18,3.301,7,high,25,0.097,35
197,20,3.398,8,high,25,0.037,43
197,22,3.435,9,high,25,0.1,52
197,25,3.535,12,high,25,NA,64
200,0,0.941,0,high,64,1.685,0
200,10,2.626,6,high,64,0.363,6
200,12,2.989,12,high,64,0.21,18
200,15,3.199,17,high,64,0.079,35
200,17,3.278,12,high,64,0.1,47
200,20,3.378,7,high,64,0.1065,54
200,25,3.4845,15,high,64,0.1065,69
200,29,3.591,17,high,64,0.041,86
200,31,3.632,14,high,64,0.067,100
200,33,3.699,10,high,64,0.102,110
200,36,3.801,20,high,64,0.109,130
200,39,3.91,12,high,64,0.28,142
200,42,4.19,13,high,64,0.101,155
200,45,4.291,11,high,64,0.065,166
200,47,4.356,18,high,64,0.1,184
200,50,4.456,18,high,64,0.1,202
200,53,4.556,12,high,64,0.105,214
200,57,4.661,8,high,64,0.041,222
200,59,4.702,27,high,64,0.097,249
200,61,4.799,6,high,64,NA,255
203,0,0.981,0,high,30,1.01,0
203,12,1.991,11,high,30,1,11
203,15,2.991,12,high,30,0.208,23
203,18,3.199,9,high,30,0.0385,32
203,20,3.2375,7,high,30,0.3125,39
203,25,3.55,7,high,30,NA,46
206,0,0.998,0,low,90,1.223,0
206,11,2.221,10,low,90,0.759,10
206,14,2.98,13,low,90,0.1475,23
206,19,3.1275,19,low,90,0.1475,42
206,24,3.275,21,low,90,0.124,63
206,29,3.399,19,low,90,0.181,82
206,36,3.58,20,low,90,0.181,102
206,42,3.761,19,low,90,0.053,121
206,48,3.814,19,low,90,0.122,140
206,52,3.936,17,low,90,0.165,157
206,58,4.101,4,low,90,0.198,161
206,65,4.299,19,low,90,0.105,180
206,69,4.404,17,low,90,0.198,197
206,75,4.602,24,low,90,NA,221
215,0,0.781,0,mean,25,1.486,0
215,12,2.267,2,mean,25,0.872,2
215,15,3.139,14,mean,25,0.046,16
215,18,3.185,13,mean,25,0.046,29
215,21,3.231,11,mean,25,0.136,40
215,25,3.367,7,mean,25,NA,47
218,0,0.891,0,mean,106,1.272,0
218,13,2.163,5,mean,106,0.626,5
218,16,2.789,15,mean,106,0.301,20
218,19,3.09,8,mean,106,0.301,28
218,22,3.391,6,mean,106,0.087,34
218,26,3.478,5,mean,106,0.067,39
218,28,3.545,17,mean,106,0.133,56
218,32,3.678,8,mean,106,0.102,64
218,35,3.78,12,mean,106,0.091,76
218,38,3.871,9,mean,106,0.101,85
218,41,3.972,14,mean,106,0.215,99
218,45,4.187,8,mean,106,0.112,107
218,49,4.299,20,mean,106,0.102,127
218,53,4.401,17,mean,106,0.153,144
218,57,4.554,20,mean,106,0.147,164
218,61,4.701,26,mean,106,0.202,190
218,70,4.903,10,mean,106,0.201,200
218,74,5.104,14,mean,106,0.152,214
218,79,5.256,9,mean,106,0.15,223
218,83,5.406,14,mean,106,0.135,237
218,89,5.541,21,mean,106,0.078,258
218,93,5.619,22,mean,106,0.08,280
218,98,5.699,16,mean,106,NA,296
221,0,0.99,0,high,57,1.123,0
221,11,2.113,4,high,57,0.811,4
221,13,2.924,15,high,57,0.216,19
221,15,3.14,10,high,57,0.101,29
221,18,3.241,9,high,57,0.1,38
221,21,3.341,14,high,57,0.109,52
221,23,3.45,16,high,57,0.109,68
221,27,3.559,19,high,57,0.093,87
221,30,3.652,15,high,57,0.047,102
221,32,3.699,8,high,57,0.092,110
221,35,3.791,19,high,57,0.1,129
221,38,3.891,12,high,57,0.054,141
221,40,3.945,14,high,57,0.156,155
221,43,4.101,8,high,57,0.097,163
221,45,4.198,14,high,57,0.123,177
221,49,4.321,7,high,57,0.078,184
221,51,4.399,12,high,57,NA,196
224,0,1.023,0,high,45,1.712,0
224,10,2.735,8,high,45,0.095,8
224,13,2.83,12,high,45,0.185,20
224,18,3.015,12,high,45,0.098,32
224,21,3.113,12,high,45,0.085,44
224,23,3.198,11,high,45,0.162,55
224,25,3.36,20,high,45,0.162,75
224,29,3.522,20,high,45,0.1333,95
224,32,3.6553,16,high,45,0.0437,111
224,34,3.699,9,high,45,0.102,120
224,37,3.801,18,high,45,0.102,138
224,40,3.903,14,high,45,0.295,152
224,43,4.198,14,high,45,NA,166
227,0,0.906,0,var,6,NA,0
230,0,0.805,0,var,70,1.936,0
230,13,2.741,4,var,70,0.1,4
230,15,2.841,14,var,70,0.102,18
230,18,2.943,17,var,70,0.232,35
230,21,3.175,17,var,70,0.114,52
230,25,3.289,16,var,70,0.21175,68
230,28,3.50075,19,var,70,0.21175,87
230,32,3.7125,5,var,70,0.0995,92
230,35,3.812,8,var,70,0.1,100
230,38,3.912,19,var,70,0.243,119
230,43,4.155,19,var,70,0.1,138
230,46,4.255,17,var,70,0.11,155
230,50,4.365,15,var,70,0.12,170
230,55,4.485,14,var,70,0.11,184
230,59,4.595,11,var,70,NA,195
237,0,0.697,0,low,5,1.888,0
237,20,2.585,12,low,5,NA,12
240,0,0.873,0,var,5,1.483,0
240,15,2.356,11,var,5,NA,11
243,0,0.913,0,var,25,1.568,0
243,16,2.481,7,var,25,0.39,7
243,22,2.871,18,var,25,0.02,25
243,25,2.891,8,var,25,NA,33
246,0,0.861,0,var,5,1.69,0
246,15,2.551,12,var,5,NA,12
249,0,0.705,0,low,6,1.815,0
249,6,2.52,10,low,6,NA,10
252,0,0.679,0,low,6,NA,0
255,0,0.701,0,mean,5,NA,0
258,0,0.697,0,mean,5,NA,0
261,0,0.913,0,mean,5,NA,0
264,0,0.861,0,high,5,1.672,0
264,15,2.533,12,high,5,NA,12
267,0,0.809,0,high,5,1.863,0
267,10,2.672,16,high,5,NA,16
270,0,0.991,0,high,60,1.025,0
270,13,2.016,10,high,60,0.435,10
270,16,2.451,13,high,60,0.2,23
270,18,2.651,14,high,60,0.61,37
270,21,3.261,9,high,60,0.117,46
270,24,3.378,11,high,60,0.023,57
270,26,3.401,19,high,60,0.142,76
270,30,3.543,39,high,60,0.156,115
270,34,3.699,20,high,60,0.104,135
270,39,3.803,22,high,60,0.098,157
270,42,3.901,13,high,60,0.1,170
270,45,4.001,10,high,60,0.099,180
270,47,4.1,11,high,60,0.11,191
270,51,4.21,7,high,60,0.111,198
270,55,4.321,9,high,60,NA,207
316,0,0.89,0,low,44,1.1535,0
316,23,2.0435,14,low,44,1.1535,14
316,26,3.197,19,low,44,0.1,33
316,32,3.297,11,low,44,0.118,44
316,37,3.415,16,low,44,0.12,60
316,42,3.535,9,low,44,NA,69
319,0,0.947,0,var,70,1.845,0
319,12,2.792,7,var,70,0.296,7
319,16,3.088,12,var,70,0.046,19
319,19,3.134,17,var,70,0.0185,36
319,22,3.1525,20,var,70,0.3185,56
319,25,3.471,21,var,70,0.162,77
319,29,3.633,8,var,70,0.007,85
319,32,3.64,21,var,70,0.049,106
319,35,3.689,7,var,70,0.109,113
319,39,3.798,10,var,70,0.1,123
319,42,3.898,26,var,70,0.112,149
319,46,4.01,12,var,70,0.103,161
319,50,4.113,20,var,70,0.12,181
319,55,4.233,13,var,70,0.112,194
319,59,4.345,8,var,70,0.13,202
319,65,4.475,4,var,70,0.1,206
319,68,4.575,4,var,70,NA,210
322,0,0.886,0,var,45,1.899,0
322,13,2.785,9,var,45,0.026,9
322,16,2.811,10,var,45,0.189,19
322,23,3,19,var,45,0.134,38
322,26,3.134,15,var,45,0.323,53
322,30,3.457,20,var,45,0.109,73
322,33,3.566,22,var,45,0.12,95
322,38,3.686,8,var,45,0.037,103
322,40,3.723,16,var,45,0.11,119
322,44,3.833,15,var,45,NA,134
325,0,0.901,0,var,11,1.704,0
325,11,2.605,9,var,11,NA,9
328,0,0.904,0,low,108,1.967,0
328,24,2.871,18,low,108,0.324,18
328,29,3.195,25,low,108,0.1,43
328,35,3.295,5,low,108,0.02,48
328,41,3.315,15,low,108,0.12,63
328,46,3.435,30,low,108,0.0495,93
328,52,3.4845,34,low,108,0.0495,127
328,57,3.534,19,low,108,0.13,146
328,63,3.664,6,low,108,0.13,152
328,69,3.794,16,low,108,0.13,168
328,74,3.924,35,low,108,0.096,203
328,80,4.02,40,low,108,0.111,243
328,86,4.131,27,low,108,0.13,270
328,92,4.261,9,low,108,0.13,279
328,98,4.391,25,low,108,0.12,304
328,103,4.511,27,low,108,0.13,331
328,109,4.641,5,low,108,NA,336
331,0,0.937,0,low,104,1.873,0
331,24,2.81,17,low,104,0.385,17
331,29,3.195,22,low,104,0.24,39
331,36,3.435,6,low,104,0.078,45
331,40,3.513,14,low,104,0.12,59
331,45,3.633,13,low,104,0.0225,72
331,50,3.6555,28,low,104,0.0195,100
331,56,3.675,18,low,104,0.088,118
